,type,id,group_id,name,state,lat,lon,altitude,valid_from,valid_to,has_sunshine,has_global_radiation,is_active
174,COMBINED,196,,Patscherkofel,Tirol,47.20889,11.46222,2251.0,2008-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
175,COMBINED,197,,Seibersdorf,Niederösterreich,47.975,16.504444,185.0,1982-06-21T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
176,COMBINED,198,,Pörtschach,Kärnten,46.63083,14.16528,450.0,1982-10-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
177,COMBINED,199,,Horn Wasserwerk,Niederösterreich,48.674999,15.643888,308.0,2007-07-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
178,COMBINED,200,,Gleisdorf,Steiermark,47.11556,15.70806,377.3,2008-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
179,COMBINED,201,,Weiz,Steiermark,47.218334,15.634444,465.7,2007-12-01T00:00:00+00:00,2013-05-31T23:59:59+00:00,True,True,False
180,COMBINED,202,,Wörterberg,Burgenland,47.22619,16.09678,403.6,2008-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
181,COMBINED,203,,Fresach,Kärnten,46.71528,13.68528,683.0,2008-10-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
182,COMBINED,204,,Kremsmünster,Oberösterreich,48.055,14.13111,382.0,2009-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
183,COMBINED,205,,Feuerkogel,Oberösterreich,47.81667,13.71778,1618.0,2009-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
184,COMBINED,206,,Loibl Tunnel,Kärnten,46.44389,14.24917,1096.9,2008-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
185,COMBINED,210,,St.Leonhard im Pitztal,Tirol,47.02722,10.86556,1454.4,2008-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
186,COMBINED,213,,Sonnblick,Salzburg,47.05417,12.9575,3109.0,2009-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
187,COMBINED,214,,Söll,Tirol,47.50306,12.20028,697.0,2015-07-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
188,COMBINED,215,,Gars am Kamp,Niederösterreich,48.59194,15.7,273.0,1999-03-10T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
189,COMBINED,217,,Kapfenberg Flugfeld,Steiermark,47.45833,15.33556,515.0,1997-03-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
190,COMBINED,218,,Andau,Burgenland,47.77,17.03556,117.0,1995-08-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
191,COMBINED,220,,Gaschurn,Vorarlberg,46.980278,10.031667,985.0,2007-08-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
192,COMBINED,221,,Stockerau,Niederösterreich,48.409833,16.190861,210.0,1997-06-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
193,COMBINED,222,,Wolkersdorf,Niederösterreich,48.388056,16.508889,174.0,2008-07-23T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
194,INDIVIDUAL,500,57.0,Litschau,Niederösterreich,48.95464,15.03831,557.6,1992-08-29T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
195,INDIVIDUAL,726,,Raabs an der Thaya,Niederösterreich,48.84806,15.50194,458.5,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
196,INDIVIDUAL,905,81.0,Retz,Niederösterreich,48.76111,15.94167,320.0,1993-11-11T15:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
197,INDIVIDUAL,1401,157.0,Kollerschlag,Oberösterreich,48.60278,13.83917,714.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
198,INDIVIDUAL,1415,77.0,Rohrbach,Oberösterreich,48.56961,13.99406,596.9,1994-06-29T12:10:00+00:00,2021-07-02T07:30:00+00:00,True,True,False
199,INDIVIDUAL,1416,77.0,Rohrbach,Oberösterreich,48.56722,14.00444,613.0,2021-10-13T15:40:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
200,INDIVIDUAL,1601,26.0,Freistadt,Oberösterreich,48.506111,14.506111,549.0,1992-08-29T00:10:00+00:00,2014-08-04T00:00:00+00:00,True,True,False
201,INDIVIDUAL,1602,26.0,Freistadt,Oberösterreich,48.49472,14.50639,539.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
202,INDIVIDUAL,1730,,Schwarzau im Freiwald,Niederösterreich,48.668056,14.739445,788.0,2022-10-07T18:00:00+00:00,2100-12-31T00:00:00+00:00,False,False,True
203,INDIVIDUAL,1802,148.0,Weitra,Niederösterreich,48.70222,14.89861,571.9,2003-08-21T12:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
204,INDIVIDUAL,1906,3.0,Allentsteig,Niederösterreich,48.69083,15.36694,598.8,1992-11-05T11:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
205,INDIVIDUAL,1920,89.0,Stift Zwettl,Niederösterreich,48.61778,15.20361,502.4,1994-09-30T12:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
206,INDIVIDUAL,2114,199.0,Horn,Niederösterreich,48.67056,15.65361,318.4,2006-01-01T00:00:00+00:00,2020-10-06T05:40:00+00:00,True,True,False
207,INDIVIDUAL,2115,215.0,Gars am Kamp,Niederösterreich,48.59556,15.66778,267.0,2002-03-25T17:20:00+00:00,2016-05-20T00:00:00+00:00,True,True,False
208,INDIVIDUAL,2116,215.0,Gars am Kamp,Niederösterreich,48.59194,15.7,273.0,2016-05-20T08:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
209,INDIVIDUAL,2117,199.0,Horn Wasserwerk,Niederösterreich,48.674999,15.643888,308.0,2019-04-15T09:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
210,INDIVIDUAL,2207,37.0,Schöngrabern,Niederösterreich,48.60333,16.06167,253.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
211,INDIVIDUAL,2401,152.0,Laa an der Thaya Kläranlage,Niederösterreich,48.73139,16.38972,184.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
212,INDIVIDUAL,2415,67.0,Leiser Berge,Niederösterreich,48.55889,16.37167,456.5,1999-09-27T12:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
213,INDIVIDUAL,2430,,Mistelbach,Niederösterreich,48.57083,16.60944,191.0,2004-06-14T14:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
214,INDIVIDUAL,2503,70.0,Poysdorf Ost,Niederösterreich,48.66917,16.6375,198.0,1992-08-29T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
215,INDIVIDUAL,2601,158.0,Hohenau,Niederösterreich,48.61639,16.90444,153.8,2006-01-01T00:00:00+00:00,2022-02-28T08:20:00+00:00,True,True,False
216,INDIVIDUAL,2602,158.0,Hohenau,Niederösterreich,48.605835,16.913055,150.0,2022-03-02T09:50:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
217,INDIVIDUAL,2902,159.0,Reichersberg,Oberösterreich,48.33111,13.37611,351.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
218,INDIVIDUAL,2910,,Schärding,Oberösterreich,48.46428,13.43453,306.7,1994-02-17T09:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
219,INDIVIDUAL,3111,160.0,Waizenkirchen,Oberösterreich,48.32656,13.86458,400.2,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
220,INDIVIDUAL,3202,56.0,Linz Stadt,Oberösterreich,48.29639,14.28528,262.0,1992-11-18T07:30:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
221,INDIVIDUAL,3315,161.0,Reichenau im Mühlkreis,Oberösterreich,48.45917,14.34556,689.1,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
222,INDIVIDUAL,3425,,Bad Zell,Oberösterreich,48.355,14.66361,554.4,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
223,INDIVIDUAL,3520,,Bärnkopf,Niederösterreich,48.39111,15.00278,969.0,2003-10-30T09:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
224,INDIVIDUAL,3702,193.0,Jauerling Gipfel,Niederösterreich,48.33447,15.33911,955.0,1993-11-23T14:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
225,INDIVIDUAL,3805,46.0,Krems,Niederösterreich,48.41861,15.62222,202.0,1996-05-07T13:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
226,INDIVIDUAL,3811,52.0,Langenlois,Niederösterreich,48.4725,15.69722,207.0,1992-12-14T10:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
227,INDIVIDUAL,4026,221.0,Stockerau Flugplatz,Niederösterreich,48.409833,16.190861,210.0,2023-05-11T08:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
228,INDIVIDUAL,4030,221.0,Stockerau,Niederösterreich,48.39689,16.19261,203.3,2002-04-11T06:10:00+00:00,2024-06-12T02:50:00+00:00,True,True,False
229,INDIVIDUAL,4081,51.0,Langenlebarn,Niederösterreich,48.32389,16.11806,175.3,1992-10-21T11:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
230,INDIVIDUAL,4115,,Wien Stammersdorf,Wien,48.30581,16.40556,190.7,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
231,INDIVIDUAL,4125,222.0,Wolkersdorf,Niederösterreich,48.38028,16.5075,184.9,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,False
232,INDIVIDUAL,4126,222.0,Wolkersdorf,Niederösterreich,48.388056,16.508889,174.0,2023-06-19T09:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
233,INDIVIDUAL,4224,134.0,Gänserndorf Stadt,Niederösterreich,48.33778,16.71361,163.0,2002-11-13T09:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
234,INDIVIDUAL,4305,,Zwerndorf,Niederösterreich,48.33806,16.83139,143.5,1997-03-20T11:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
235,INDIVIDUAL,4501,75.0,Ranshofen Braunau,Oberösterreich,48.22417,13.02833,382.0,1994-06-28T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
236,INDIVIDUAL,4515,,Ostermiething,Oberösterreich,48.05306,12.83167,412.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
237,INDIVIDUAL,4601,162.0,Aspach,Oberösterreich,48.18306,13.3,427.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
238,INDIVIDUAL,4611,,Mattighofen,Oberösterreich,48.09722,13.15111,459.8,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
239,INDIVIDUAL,4705,141.0,Ried im Innkreis,Oberösterreich,48.21722,13.475,427.0,1997-06-16T12:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
240,INDIVIDUAL,4802,27.0,Gallspach,Oberösterreich,48.20422,13.825,425.9,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
241,INDIVIDUAL,4815,111.0,Wolfsegg,Oberösterreich,48.10542,13.67092,635.1,1995-05-30T10:50:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
242,INDIVIDUAL,4821,,Vöcklabruck,Oberösterreich,48.0075,13.645833,434.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
243,INDIVIDUAL,4905,,Wels-Schleißheim,Oberösterreich,48.16278,14.07139,309.0,1992-08-29T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
244,INDIVIDUAL,5000,,Linz Hörsching Flughafen,Oberösterreich,48.23528,14.18806,298.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
245,INDIVIDUAL,5012,204.0,Kremsmünster,Oberösterreich,48.055,14.13111,382.0,1993-03-16T14:40:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
246,INDIVIDUAL,5116,192.0,Wachtberg bei Steyr,Niederösterreich,48.0475,14.46111,384.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
247,INDIVIDUAL,5130,23.0,Enns,Oberösterreich,48.19583,14.45028,317.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
248,INDIVIDUAL,5315,4.0,Amstetten Kläranlage,Niederösterreich,48.10806,14.89861,265.0,1993-05-25T12:20:00+00:00,2000-06-30T23:00:00+00:00,True,True,False
249,INDIVIDUAL,5316,4.0,Amstetten,Niederösterreich,48.10889,14.895,266.0,2000-06-30T23:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
250,INDIVIDUAL,5412,155.0,Oberndorf an der Melk,Niederösterreich,48.06239,15.21381,295.1,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
251,INDIVIDUAL,5413,189.0,Melk,Niederösterreich,48.20972,15.33139,307.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
252,INDIVIDUAL,5421,,Wieselburg,Niederösterreich,48.12731,15.14672,258.7,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
253,INDIVIDUAL,5604,93.0,St. Pölten Kopalkaserne,Niederösterreich,48.180279,15.611111,285.0,1994-04-13T09:40:00+00:00,2005-06-13T13:20:00+00:00,True,True,False
254,INDIVIDUAL,5609,93.0,St. Pölten Landhaus,Niederösterreich,48.19972,15.63111,273.6,2003-07-04T08:40:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
255,INDIVIDUAL,5625,,Lilienfeld-Tarschberg,Niederösterreich,48.02806,15.5875,696.0,1993-04-15T10:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
256,INDIVIDUAL,5701,,Klausen Leopoldsdorf,Niederösterreich,48.08864,16.00161,389.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
257,INDIVIDUAL,5725,125.0,Kohlreithberg,Niederösterreich,48.175835,15.935278,490.0,2002-06-01T00:10:00+00:00,2010-06-08T00:00:00+00:00,True,True,False
258,INDIVIDUAL,5735,,Buchberg,Niederösterreich,48.21362,15.94495,460.3,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
259,INDIVIDUAL,5802,,Wien Jubliäumswarte,Wien,48.22111,16.26528,450.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
260,INDIVIDUAL,5805,106.0,Wien Mariabrunn,Wien,48.20694,16.22944,225.0,1997-02-17T12:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
261,INDIVIDUAL,5820,,Brunn am Gebirge,Niederösterreich,48.10694,16.27,290.6,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
262,INDIVIDUAL,5870,12.0,Baden,Niederösterreich,48.011391,16.235556,244.8,1992-08-29T00:10:00+00:00,2012-05-31T00:00:00+00:00,True,False,False
263,INDIVIDUAL,5881,32.0,Gumpoldskirchen,Niederösterreich,48.04028,16.28222,219.0,1994-04-14T10:00:00+00:00,2018-03-29T23:50:00+00:00,True,True,False
264,INDIVIDUAL,5882,32.0,Gumpoldskirchen,Niederösterreich,48.03583,16.28083,212.0,2018-03-30T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
265,INDIVIDUAL,5904,105.0,Wien Hohe Warte,Wien,48.24861,16.35639,198.0,1992-05-20T06:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
266,INDIVIDUAL,5917,107.0,Wien Unterlaa,Wien,48.125,16.41944,200.0,1997-09-09T13:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
267,INDIVIDUAL,5925,,Wien Innere Stadt,Wien,48.19833,16.36694,177.0,1994-05-13T08:40:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
268,INDIVIDUAL,5935,,Wien Donaufeld,Wien,48.25722,16.43139,160.0,2001-06-15T09:30:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
269,INDIVIDUAL,5972,31.0,Groß-Enzersdorf,Niederösterreich,48.19975,16.55917,154.3,1994-01-12T17:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
270,INDIVIDUAL,5990,,Schwechat Flughafen,Niederösterreich,48.1175,16.58139,183.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
271,INDIVIDUAL,6102,18.0,Bruckneudorf,Burgenland,48.01278,16.845,165.6,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
272,INDIVIDUAL,6111,,Bad Deutsch-Altenburg,Niederösterreich,48.13647,16.90675,168.6,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
273,INDIVIDUAL,6300,131.0,Salzburg Flughafen,Salzburg,47.78944,13.00861,430.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
274,INDIVIDUAL,6305,145.0,Salzburg Freisaal,Salzburg,47.79111,13.05417,419.0,1992-08-29T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
275,INDIVIDUAL,6411,60.0,Mattsee,Salzburg,47.97,13.1,504.0,1993-06-04T07:10:00+00:00,1998-10-31T23:50:00+00:00,True,False,False
276,INDIVIDUAL,6412,60.0,Mattsee,Salzburg,47.97778,13.10694,508.0,1998-11-01T00:00:00+00:00,1999-01-25T12:00:00+00:00,True,False,False
277,INDIVIDUAL,6415,60.0,Mattsee,Salzburg,47.97722,13.10556,502.0,1999-07-27T09:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
278,INDIVIDUAL,6430,,Kolomansberg,Salzburg,47.87772,13.27519,1113.1,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
279,INDIVIDUAL,6501,190.0,Frankenmarkt,Oberösterreich,47.99139,13.42306,565.0,2016-12-14T00:10:00+00:00,2017-03-27T23:50:00+00:00,False,True,True
280,INDIVIDUAL,6512,163.0,Mondsee,Oberösterreich,47.85083,13.34722,480.5,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
281,INDIVIDUAL,6540,,Unterach am Attersee,Oberösterreich,47.802776,13.483611,470.0,2019-05-27T15:20:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
282,INDIVIDUAL,6611,205.0,Feuerkogel,Oberösterreich,47.81667,13.71778,1618.0,1992-12-22T09:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
283,INDIVIDUAL,6620,29.0,Gmunden,Oberösterreich,47.91472,13.8075,424.4,1992-08-29T00:10:00+00:00,2016-04-27T00:00:00+00:00,True,True,False
284,INDIVIDUAL,6621,,Altmünster,Oberösterreich,47.87917,13.77333,438.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
285,INDIVIDUAL,6803,144.0,Micheldorf,Oberösterreich,47.88306,14.13444,459.0,2006-01-01T00:00:00+00:00,2022-09-12T16:50:00+00:00,True,True,False
286,INDIVIDUAL,6804,144.0,Micheldorf,Oberösterreich,47.88388,14.117222,443.0,2022-09-12T17:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
287,INDIVIDUAL,7002,104.0,Weyer,Oberösterreich,47.85719,14.66572,426.1,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
288,INDIVIDUAL,7012,101.0,Waidhofen an der Ybbs/Zentrum,Niederösterreich,47.95778,14.78444,365.1,2001-01-24T12:20:00+00:00,2019-06-04T09:00:00+00:00,True,True,False
289,INDIVIDUAL,7013,101.0,Waidhofen an der Ybbs,Niederösterreich,47.94556,14.80972,384.0,2017-03-30T08:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
290,INDIVIDUAL,7110,,Lunz am See,Niederösterreich,47.85436,15.06758,611.9,1994-09-08T09:40:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
291,INDIVIDUAL,7221,59.0,Mariazell/St. Sebastian,Steiermark,47.78917,15.30222,864.0,2000-07-25T09:20:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
292,INDIVIDUAL,7301,,Kernhof-St. Aegyd am Neuwalde,Niederösterreich,47.819333,15.547972,679.0,2022-05-07T09:00:00+00:00,2100-12-31T00:00:00+00:00,False,False,True
293,INDIVIDUAL,7305,,Krumbach,Niederösterreich,47.52806,16.18667,545.2,2014-09-01T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
294,INDIVIDUAL,7500,72.0,Puchberg am Schneeberg,Niederösterreich,47.79028,15.90944,580.0,1992-08-29T00:10:00+00:00,1998-03-18T09:00:00+00:00,True,True,False
295,INDIVIDUAL,7505,72.0,Puchberg am Schneeberg,Niederösterreich,47.79028,15.90694,582.8,1998-03-23T20:40:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
296,INDIVIDUAL,7531,36.0,Hohe Wand Hochkogelhaus,Niederösterreich,47.82222,16.035,936.9,1993-05-14T10:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
297,INDIVIDUAL,7604,112.0,Wiener Neustadt Flugplatz,Niederösterreich,47.83233,16.23147,275.0,1992-10-20T09:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
298,INDIVIDUAL,7610,,Gutenstein Mariahilfberg,Niederösterreich,47.87139,15.87611,708.9,1996-09-04T09:00:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
299,INDIVIDUAL,7641,164.0,Berndorf,Niederösterreich,47.93917,16.10111,337.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
300,INDIVIDUAL,7653,,Bad Vöslau,Niederösterreich,47.961111,16.209444,266.0,2021-09-30T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
301,INDIVIDUAL,7704,22.0,Eisenstadt Nordost,Burgenland,47.85417,16.53833,184.0,1993-08-04T14:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
302,INDIVIDUAL,7710,197.0,Seibersdorf,Niederösterreich,47.975,16.504444,185.0,2002-08-27T13:40:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
303,INDIVIDUAL,7714,,Hornstein,Burgenland,47.877606,16.452103,312.0,2024-03-06T08:10:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
304,INDIVIDUAL,7890,65.0,Neusiedl am See,Burgenland,47.94917,16.82889,117.0,2017-01-20T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
305,INDIVIDUAL,7905,65.0,Neusiedl am See,Burgenland,47.9425,16.85778,135.0,1992-11-05T14:30:00+00:00,2004-08-01T00:00:00+00:00,True,True,False
306,INDIVIDUAL,7906,65.0,Neusiedl am See,Burgenland,47.95083,16.84167,148.0,2004-08-01T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
307,INDIVIDUAL,7912,,Podersdorf Strandbad,Burgenland,47.86611,16.83444,116.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
308,INDIVIDUAL,7955,218.0,Andau,Burgenland,47.7725,17.03333,117.5,1995-08-02T11:20:00+00:00,2022-06-20T06:50:00+00:00,True,True,False
309,INDIVIDUAL,7956,218.0,Andau,Burgenland,47.77,17.03556,117.0,2021-06-16T13:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
310,INDIVIDUAL,8301,,Sulzberg,Vorarlberg,47.52194,9.91416,1014.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
311,INDIVIDUAL,8805,151.0,Achenkirch,Tirol,47.53222,11.70528,904.0,1998-09-23T11:10:00+00:00,2016-10-05T00:00:00+00:00,True,True,False
312,INDIVIDUAL,8806,151.0,Achenkirch,Tirol,47.49944,11.70667,931.0,2016-10-05T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
313,INDIVIDUAL,9016,142.0,Kufstein,Tirol,47.57528,12.16278,490.0,1994-05-25T06:50:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
314,INDIVIDUAL,9019,214.0,Söll,Tirol,47.50306,12.20028,697.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
315,INDIVIDUAL,9105,,Kirchdorf in Tirol,Tirol,47.56611,12.46306,636.6,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
316,INDIVIDUAL,9110,,Kössen,Tirol,47.66289,12.39381,588.2,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
317,INDIVIDUAL,9211,129.0,Lofer Ort,Salzburg,47.58444,12.69528,622.0,1999-04-07T09:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
318,INDIVIDUAL,9215,,Loferer Alm,Salzburg,47.59778,12.64611,1619.0,1995-02-24T13:30:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
319,INDIVIDUAL,9406,,Golling,Salzburg,47.59114,13.18178,489.9,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
320,INDIVIDUAL,9501,165.0,Abtenau,Salzburg,47.56667,13.34333,709.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
321,INDIVIDUAL,9511,109.0,St. Wolfgang,Oberösterreich,47.73694,13.45,539.0,1992-08-29T00:10:00+00:00,2013-10-01T00:00:00+00:00,True,False,False
322,INDIVIDUAL,9512,109.0,St. Wolfgang,Oberösterreich,47.74028,13.44194,544.0,2013-10-01T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
323,INDIVIDUAL,9605,9.0,Bad Goisern,Oberösterreich,47.63333,13.61667,510.0,1995-02-21T11:10:00+00:00,1997-12-21T23:50:00+00:00,True,True,False
324,INDIVIDUAL,9606,9.0,Bad Goisern,Oberösterreich,47.64256,13.61803,502.1,1997-12-22T00:00:00+00:00,2016-02-09T00:00:00+00:00,True,True,False
325,INDIVIDUAL,9609,9.0,Bad Goisern,Oberösterreich,47.62194,13.64472,538.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
326,INDIVIDUAL,9618,132.0,Bad Ischl,Oberösterreich,47.70619,13.64714,506.7,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
327,INDIVIDUAL,9640,5.0,Bad Aussee,Steiermark,47.61111,13.78278,667.0,1992-08-29T00:10:00+00:00,2013-01-24T00:00:00+00:00,True,False,False
328,INDIVIDUAL,9643,5.0,Bad Aussee,Steiermark,47.6105,13.75844,743.1,2013-02-18T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,False,True
329,INDIVIDUAL,9700,10.0,Bad Mitterndorf,Steiermark,47.55333,13.93472,814.0,1992-08-29T00:10:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
330,INDIVIDUAL,9801,2.0,Aigen im Ennstal,Steiermark,47.53278,14.13826,641.0,1992-11-13T13:40:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
331,INDIVIDUAL,9811,40.0,Irdning-Gumpenstein,Steiermark,47.495,14.09967,697.1,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
332,INDIVIDUAL,9911,166.0,Hall bei Admont,Steiermark,47.59444,14.49083,637.0,2006-01-01T00:00:00+00:00,2100-12-31T00:00:00+00:00,True,True,True
